start_time,close,high,low,open,volume
15/01/2021,36742.22,39747.76,34408.0,39145.21,118300.920916
16/01/2021,35994.98,37950.0,35357.8,36737.43,86348.431508
17/01/2021,35828.61,36852.5,33850.0,35994.98,80157.727384
18/01/2021,36631.27,37469.83,34800.0,35824.99,70698.11875
19/01/2021,35891.49,37850.0,35844.06,36622.46,79611.307769
20/01/2021,35468.23,36415.31,33400.0,35901.94,89368.422918
21/01/2021,30850.13,35600.0,30071.0,35468.23,135004.076658
22/01/2021,32945.17,33826.53,28850.0,30851.99,142971.684049
23/01/2021,32078.0,33456.0,31390.16,32950.0,64595.287675
24/01/2021,32259.9,33071.0,30900.0,32078.0,57978.037966
25/01/2021,32254.2,34875.0,31910.0,32259.45,88499.226921
26/01/2021,32467.77,32921.88,30837.37,32254.19,84972.20691
27/01/2021,30366.15,32557.29,29241.72,32464.01,95911.961711
28/01/2021,33364.86,33783.98,29842.1,30362.19,92621.145617
29/01/2021,34252.2,38531.9,31915.4,33368.18,231827.005626
30/01/2021,34262.88,34933.0,32825.0,34246.28,84889.68134
31/01/2021,33092.98,34342.69,32171.67,34262.89,68742.280384
01/02/2021,33526.37,34717.27,32296.16,33092.97,82718.276882
02/02/2021,35466.24,35984.33,33418.0,33517.09,78056.65988
03/02/2021,37618.87,37662.63,35362.38,35472.71,80784.333663
04/02/2021,36936.66,38708.27,36161.95,37620.26,92080.735898
05/02/2021,38290.24,38310.12,36570.0,36936.65,66681.334275
06/02/2021,39186.94,40955.51,38215.94,38289.32,98757.311183
07/02/2021,38795.69,39700.0,37351.0,39181.01,84363.679763
08/02/2021,46374.87,46794.45,37988.89,38795.69,138597.536914
09/02/2021,46420.42,48142.19,44961.09,46374.86,115499.861712
10/02/2021,44807.58,47310.0,43727.0,46420.42,97154.1822
11/02/2021,47969.51,48678.9,43994.02,44807.58,89561.081454
12/02/2021,47287.6,48985.8,46125.0,47968.66,85870.035697
13/02/2021,47153.69,48150.0,46202.53,47298.15,63768.097399
14/02/2021,48577.79,49707.43,47014.17,47156.78,73735.475533
15/02/2021,47911.1,49010.92,45570.79,48580.47,79398.156784
16/02/2021,49133.45,50689.18,47003.62,47911.1,88813.266298
17/02/2021,52119.71,52618.74,48947.0,49133.45,85743.637818
18/02/2021,51552.6,52530.0,50901.9,52117.67,60758.046954
19/02/2021,55906.0,56368.0,50710.2,51552.61,79659.77802
20/02/2021,55841.19,57700.46,53863.93,55906.0,80948.205314
21/02/2021,57408.57,58352.8,55477.59,55841.19,58166.708511
22/02/2021,54087.67,57508.47,47622.0,57412.35,134019.434944
23/02/2021,48891.0,54183.59,44892.56,54087.67,169375.025051
24/02/2021,49676.2,51374.99,46988.69,48891.0,91881.209252
25/02/2021,47073.73,52041.73,46674.34,49676.21,83310.673121
26/02/2021,46276.87,48424.11,44106.78,47073.73,109423.200663
27/02/2021,46106.43,48394.0,45000.0,46276.88,66060.834292
28/02/2021,45135.66,46638.46,43000.0,46103.67,83055.369042
01/03/2021,49587.03,49790.0,44950.53,45134.11,85086.111648
02/03/2021,48440.65,50200.0,47047.6,49595.76,64221.06214
03/03/2021,50349.37,52640.0,48100.71,48436.61,81035.913705
04/03/2021,48374.09,51773.88,47500.0,50349.37,82649.716829
05/03/2021,48751.71,49448.93,46300.0,48374.09,78192.496372
06/03/2021,48882.2,49200.0,47070.0,48746.81,44399.234242
07/03/2021,50971.75,51450.03,48882.2,48882.2,55235.028032
08/03/2021,52375.17,52402.78,49274.67,50959.11,66987.359664
09/03/2021,54884.5,54895.0,51789.41,52375.18,71656.737076
10/03/2021,55851.59,57387.69,53005.0,54874.67,84749.238943
11/03/2021,57773.16,58150.0,54272.82,55851.59,81914.812859
12/03/2021,57221.72,58081.51,54962.84,57773.15,73405.406047
13/03/2021,61188.39,61844.0,56078.23,57221.72,83245.091346
14/03/2021,58968.31,61724.79,58966.78,61188.38,52601.05275
15/03/2021,55605.2,60633.43,54600.0,58976.08,102771.427298
16/03/2021,56900.75,56938.29,53271.34,55605.2,77986.694355
17/03/2021,58912.97,58974.73,54123.69,56900.74,70421.620841
18/03/2021,57648.16,60129.97,57023.0,58912.97,66580.406675
19/03/2021,58030.01,59468.0,56270.74,57641.0,52392.652961
20/03/2021,58102.28,59880.0,57820.17,58030.01,44476.941776
21/03/2021,57351.56,58589.1,55450.11,58100.02,48564.470274
22/03/2021,54083.25,58430.73,53650.0,57351.56,62581.626169
23/03/2021,54340.89,55830.9,53000.0,54083.25,59789.365427
24/03/2021,52303.65,57200.0,51700.0,54342.8,83537.465021
25/03/2021,51293.78,53287.0,50427.56,52303.66,87400.534538
26/03/2021,55025.59,55073.46,51214.6,51293.78,63813.774692
27/03/2021,55817.14,56700.36,53950.0,55025.59,50105.475055
28/03/2021,55777.63,56559.75,54691.84,55817.14,39050.387511
29/03/2021,57635.47,58405.82,54800.01,55777.65,67857.937398
30/03/2021,58746.57,59368.0,57071.35,57635.46,55122.443122
31/03/2021,58740.55,59800.0,56769.0,58746.57,60975.542666
01/04/2021,58720.44,59490.0,57935.45,58739.46,47415.61722
02/04/2021,58950.01,60200.0,58428.57,58720.45,47382.418781
03/04/2021,57051.94,59791.72,56880.0,58950.01,47409.852113
04/04/2021,58202.01,58492.85,56388.0,57051.95,41314.081973
05/04/2021,59129.99,59272.0,56777.77,58202.01,54258.01579
06/04/2021,57991.15,59495.24,57413.02,59129.99,54201.000727
07/04/2021,55953.45,58655.0,55473.0,57990.03,71228.405659
08/04/2021,58077.52,58153.31,55700.0,55953.44,44283.147019
09/04/2021,58142.54,58894.9,57654.0,58077.52,40831.884911
10/04/2021,59769.13,61500.0,57900.01,58142.55,69906.424117
11/04/2021,60002.43,60699.0,59232.52,59769.13,41156.715391
12/04/2021,59860.0,61300.0,59350.59,59998.8,56375.037117
13/04/2021,63575.0,63777.77,59805.15,59860.01,82848.688746
14/04/2021,62959.53,64854.0,61301.0,63575.01,82616.343993
15/04/2021,63159.98,63800.0,62020.0,62959.53,51649.70034
16/04/2021,61334.8,63520.61,60000.0,63158.74,91764.139884
17/04/2021,60006.66,62506.05,59580.91,61334.81,58912.256128
18/04/2021,56150.01,60499.0,50931.3,60006.67,124882.131824
19/04/2021,55633.14,57526.81,54221.58,56150.01,78229.042267
20/04/2021,56425.0,57076.24,53329.96,55633.14,72744.482151
21/04/2021,53787.63,56757.91,53536.02,56425.0,66984.756909
22/04/2021,51690.96,55521.48,50500.0,53787.62,104656.631337
23/04/2021,51125.14,52131.85,47500.0,51690.95,132230.780719
24/04/2021,50047.84,51166.22,48657.14,51110.56,55361.512573
25/04/2021,49066.77,50567.91,46930.0,50047.84,58255.645004
26/04/2021,54001.39,54356.62,48753.44,49066.76,86310.802124
27/04/2021,55011.97,55460.0,53222.0,54001.38,54064.034675
28/04/2021,54846.22,56428.0,53813.16,55011.97,55130.459015
29/04/2021,53555.0,55195.84,52330.94,54846.23,52486.019455
30/04/2021,57694.27,57963.0,53013.01,53555.0,68578.910045
01/05/2021,57800.37,58458.07,56956.14,57697.25,42600.351836
02/05/2021,56578.21,57911.02,56035.25,57797.35,36812.878863
03/05/2021,57169.39,58981.44,56435.0,56578.21,57649.931286
04/05/2021,53200.01,57200.0,53046.69,57169.39,85324.625903
05/05/2021,57436.11,58069.82,52900.0,53205.05,77263.923439
06/05/2021,56393.68,58360.0,55200.0,57436.11,70181.671908
07/05/2021,57314.75,58650.0,55241.63,56393.68,74542.747829
08/05/2021,58862.05,59500.0,56900.0,57315.49,69709.906028
09/05/2021,58240.84,59300.0,56235.66,58866.53,69806.11991
10/05/2021,55816.14,59500.0,53400.0,58240.83,89586.34925
11/05/2021,56670.02,56862.43,54370.0,55816.14,64329.54055
12/05/2021,49631.32,58000.01,48600.0,56670.02,99842.789836
13/05/2021,49670.97,51367.19,46000.0,49537.15,147332.002121
14/05/2021,49841.45,51483.0,48799.75,49671.92,80082.204306
15/05/2021,46762.99,50700.0,46555.0,49844.16,89437.449359
16/05/2021,46431.5,49795.89,43825.39,46762.99,114269.812775
17/05/2021,43538.04,46686.0,42001.0,46426.83,166657.172736
18/05/2021,42849.78,45799.29,42250.02,43538.02,116979.860784
19/05/2021,36690.09,43584.9,30000.0,42849.78,354347.243161
20/05/2021,40526.64,42451.67,34850.0,36671.23,203017.596923
21/05/2021,37252.01,42200.0,33488.0,40525.39,202100.888258
22/05/2021,37449.73,38829.0,35200.62,37263.35,126542.243689
23/05/2021,34655.25,38270.64,31111.01,37458.51,217136.046593
24/05/2021,38796.29,39920.0,34031.0,34681.44,161630.893971
25/05/2021,38324.72,39791.77,36419.62,38810.99,111996.228404
26/05/2021,39241.91,40841.0,37800.44,38324.72,104780.773396
27/05/2021,38529.98,40411.14,37134.27,39241.92,86547.158794
28/05/2021,35663.49,38877.83,34684.0,38529.99,135377.62972
29/05/2021,34605.15,37338.58,33632.76,35661.79,112663.092689
30/05/2021,35641.27,36488.0,33379.0,34605.15,73535.386967
31/05/2021,37253.81,37499.0,34153.84,35641.26,94160.735289
01/06/2021,36693.09,37894.81,35666.0,37253.82,81234.66377
02/06/2021,37568.68,38225.0,35920.0,36694.85,67587.372495
03/06/2021,39246.79,39476.0,37170.0,37568.68,75889.106011
04/06/2021,36829.0,39289.07,35555.15,39246.78,91317.799245
05/06/2021,35513.2,37925.0,34800.0,36829.15,70459.62149
06/06/2021,35796.31,36480.0,35222.0,35516.07,47650.206637
07/06/2021,33552.79,36900.0,33300.0,35796.31,77574.952573
08/06/2021,33380.81,34068.01,31000.0,33556.96,123251.189037
09/06/2021,37388.05,37534.79,32396.82,33380.8,136607.597517
10/06/2021,36675.72,38491.0,35782.0,37388.05,109527.284943
11/06/2021,37331.98,37680.4,35936.77,36677.83,78466.0053
12/06/2021,35546.11,37463.63,34600.36,37331.98,87717.54999
13/06/2021,39020.57,39380.0,34757.0,35546.12,86921.025555
14/06/2021,40516.29,41064.05,38730.0,39020.56,108522.391949
15/06/2021,40144.04,41330.0,39506.4,40516.28,80679.622838
16/06/2021,38349.01,40527.14,38116.01,40143.8,87771.976937
17/06/2021,38092.97,39559.88,37365.0,38349.0,79541.307119
18/06/2021,35819.84,38202.84,35129.29,38092.97,95228.042935
19/06/2021,35483.72,36457.0,34803.52,35820.48,68712.449461
20/06/2021,35600.16,36137.72,33336.0,35483.72,89878.17085
21/06/2021,31608.93,35750.0,31251.23,35600.17,168778.873159
22/06/2021,32509.56,33298.78,28805.0,31614.12,204208.179762
23/06/2021,33678.07,34881.0,31683.0,32509.56,126966.100563
24/06/2021,34663.09,35298.0,32286.57,33675.07,86625.80426
25/06/2021,31584.45,35500.0,31275.0,34663.08,116061.130356
26/06/2021,32283.65,32730.0,30151.0,31576.09,107820.375287
27/06/2021,34700.34,34749.0,31973.45,32283.65,96613.244211
28/06/2021,34494.89,35297.71,33862.72,34702.49,82222.267819
29/06/2021,35911.73,36600.0,34225.43,34494.89,90788.79622
30/06/2021,35045.0,36100.0,34017.55,35911.72,77152.197634
01/07/2021,33504.69,35057.57,32711.0,35045.0,71708.266112
02/07/2021,33786.55,33977.04,32699.0,33502.33,56172.181378
03/07/2021,34669.13,34945.61,33316.73,33786.54,43044.578641
04/07/2021,35286.51,35967.85,34357.15,34669.12,43703.475789
05/07/2021,33690.14,35293.78,33125.55,35288.13,64123.874245
06/07/2021,34220.01,35118.88,33532.0,33690.15,58210.596349
07/07/2021,33862.12,35059.09,33777.77,34220.02,53807.521675
08/07/2021,32875.71,33929.64,32077.0,33862.11,70136.48032
09/07/2021,33815.81,34100.0,32261.07,32875.71,47153.939899
10/07/2021,33502.87,34262.0,33004.78,33815.81,34761.175468
11/07/2021,34258.99,34666.0,33306.47,33502.87,31572.647448
12/07/2021,33086.63,34678.43,32658.34,34259.0,48181.403762
13/07/2021,32729.77,33340.0,32202.25,33086.94,41126.361008
14/07/2021,32820.02,33114.03,31550.0,32729.12,46777.823484
15/07/2021,31880.0,33185.25,31133.0,32820.03,51639.576353
16/07/2021,31383.87,32249.18,31020.0,31874.49,48499.864154
17/07/2021,31520.07,31955.92,31164.31,31383.86,34012.242132
18/07/2021,31778.56,32435.0,31108.97,31520.07,35923.716186
19/07/2021,30839.65,31899.0,30407.44,31778.57,47340.468499
20/07/2021,29790.35,31063.07,29278.0,30839.65,61034.049017
21/07/2021,32144.51,32858.0,29482.61,29790.34,82796.265128
22/07/2021,32287.83,32591.35,31708.0,32144.51,46148.092433
23/07/2021,33634.09,33650.0,31924.32,32287.58,50112.863626
24/07/2021,34258.14,34500.0,33401.14,33634.1,47977.550138
25/07/2021,35381.02,35398.0,33851.12,34261.51,47852.928313
26/07/2021,37237.6,40550.0,35205.78,35381.02,152452.512724
27/07/2021,39457.87,39542.61,36383.0,37241.33,88397.267015
28/07/2021,40019.56,40900.0,38772.0,39456.61,101344.528441
29/07/2021,40016.48,40640.0,39200.0,40019.57,53998.439283
30/07/2021,42206.37,42316.71,38313.23,40018.49,73602.784805
31/07/2021,41461.83,42448.0,41000.15,42206.36,44849.791012
01/08/2021,39845.44,42599.0,39422.01,41461.84,53953.186326
02/08/2021,39147.82,40480.01,38690.0,39850.27,50837.351954
03/08/2021,38207.05,39780.0,37642.03,39146.86,57117.435853
04/08/2021,39723.18,39969.66,37508.56,38207.04,52329.35243
05/08/2021,40862.46,41350.0,37332.7,39723.17,84343.755621
06/08/2021,42836.87,43392.43,39853.86,40862.46,75753.941347
07/08/2021,44572.54,44700.0,42446.41,42836.87,73396.740808
08/08/2021,43794.37,45310.0,43261.0,44572.54,69329.092698
09/08/2021,46253.4,46454.15,42779.0,43794.36,74587.884845
10/08/2021,45584.99,46700.0,44589.46,46248.87,53814.643421
11/08/2021,45511.0,46743.47,45341.14,45585.0,52734.901977
12/08/2021,44399.0,46218.12,43770.0,45510.67,55266.108781
13/08/2021,47800.0,47886.0,44217.39,44400.06,48239.370431
14/08/2021,47068.51,48144.0,45971.03,47799.99,46114.359022
15/08/2021,46973.82,47372.27,45500.0,47068.5,42110.711334
16/08/2021,45901.29,48053.83,45660.0,46973.82,52480.574014
17/08/2021,44695.95,47160.0,44376.0,45901.3,57039.341629
18/08/2021,44705.29,46000.0,44203.28,44695.95,54099.415985
19/08/2021,46760.62,47033.0,43927.7,44699.37,53411.75392
20/08/2021,49322.47,49382.99,46622.99,46760.62,56850.352228
21/08/2021,48821.87,49757.04,48222.0,49322.47,46745.136584
22/08/2021,49239.22,49500.0,48050.0,48821.88,37007.887795
23/08/2021,49488.85,50500.0,49029.0,49239.22,52462.541954
24/08/2021,47674.01,49860.0,47600.0,49488.85,51014.594748
25/08/2021,48973.32,49264.3,47126.28,47674.01,44655.830342
26/08/2021,46843.87,49352.84,46250.0,48973.32,49371.277774
27/08/2021,49069.9,49149.93,46348.0,46843.86,42068.104965
28/08/2021,48895.35,49299.0,48346.88,49069.9,26681.063786
29/08/2021,48767.83,49632.27,47762.54,48895.35,32652.283473
30/08/2021,46982.91,48888.61,46853.0,48767.84,40288.35083
31/08/2021,47100.89,48246.11,46700.0,46982.91,48645.52737
01/09/2021,48810.52,49156.0,46512.0,47100.89,49904.65528
02/09/2021,49246.64,50450.13,48584.06,48810.51,54410.770538
03/09/2021,49999.14,51000.0,48316.84,49246.63,59025.644157
04/09/2021,49915.64,50535.69,49370.0,49998.0,34664.65959
05/09/2021,51756.88,51900.0,49450.0,49917.54,40544.835873
06/09/2021,52663.9,52780.0,50969.33,51756.88,49249.667081
07/09/2021,46863.73,52920.0,42843.05,52666.2,123048.802719
08/09/2021,46048.31,47340.99,44412.02,46868.57,65069.3152
09/09/2021,46395.14,47399.97,45513.08,46048.31,50651.66002
10/09/2021,44850.91,47033.0,44132.29,46395.14,49048.26618
11/09/2021,45173.69,45987.93,44722.22,44842.2,30440.4081
12/09/2021,46025.24,46460.0,44742.06,45173.68,32094.28052
13/09/2021,44940.73,46880.0,43370.0,46025.23,65429.15056
14/09/2021,47111.52,47250.0,44594.44,44940.72,44855.85099
15/09/2021,48121.41,48500.0,46682.32,47103.28,43204.71174
16/09/2021,47737.82,48557.0,47021.1,48121.4,40725.08895
17/09/2021,47299.98,48150.0,46699.56,47737.81,34461.92776
18/09/2021,48292.74,48843.2,47035.56,47299.98,30906.47038
19/09/2021,47241.75,48372.83,46829.18,48292.75,29847.24349
20/09/2021,43015.62,47347.25,42500.0,47241.75,78003.524443
21/09/2021,40734.38,43639.0,39600.0,43016.64,84534.080485
22/09/2021,43543.61,44000.55,40565.39,40734.09,58349.05542
23/09/2021,44865.26,44978.0,43069.09,43546.37,48699.57655
24/09/2021,42810.57,45200.0,40675.0,44865.26,84113.426292
25/09/2021,42670.64,42966.84,41646.28,42810.58,33594.57189
26/09/2021,43160.9,43950.0,40750.0,42670.63,49879.99765
27/09/2021,42147.35,44350.0,42098.0,43160.9,39776.84383
28/09/2021,41026.54,42787.38,40888.0,42147.35,43372.2624
29/09/2021,41524.28,42590.0,40753.88,41025.01,33511.53487
30/09/2021,43824.1,44141.37,41410.17,41524.29,46381.22781
01/10/2021,48141.61,48495.0,43283.03,43820.01,66244.87492
02/10/2021,47634.9,48336.59,47430.18,48141.6,30508.98131
03/10/2021,48200.01,49228.08,47088.0,47634.89,30825.05601
04/10/2021,49224.94,49536.12,46891.0,48200.01,46796.49372
05/10/2021,51471.99,51886.3,49022.4,49224.93,52125.66793
06/10/2021,55315.0,55750.0,50382.41,51471.99,79877.545181
07/10/2021,53785.22,55332.31,53357.0,55315.0,54917.37766
08/10/2021,53951.43,56100.0,53617.61,53785.22,46160.25785
09/10/2021,54949.72,55489.0,53661.67,53955.67,55177.08013
10/10/2021,54659.0,56561.31,54080.0,54949.72,89237.836128
11/10/2021,57471.35,57839.04,54415.06,54659.01,52933.165751
12/10/2021,55996.93,57680.0,53879.0,57471.35,53471.2855
13/10/2021,57367.0,57777.0,54167.19,55996.91,55808.44492
14/10/2021,57347.94,58532.54,56818.05,57370.83,43053.336781
15/10/2021,61672.42,62933.0,56850.0,57347.94,82512.908022
16/10/2021,60875.57,62378.42,60150.0,61672.42,35467.88096
17/10/2021,61528.33,61718.39,58963.0,60875.57,39099.24124
18/10/2021,62009.84,62695.78,59844.45,61528.32,51798.44844
19/10/2021,64280.59,64486.0,61322.22,62005.6,53628.107744
20/10/2021,66001.41,67000.0,63481.4,64280.59,51428.934856
21/10/2021,62193.15,66639.74,62000.0,66001.4,68538.64537
22/10/2021,60688.22,63732.39,60000.0,62193.15,52119.35886
23/10/2021,61286.75,61747.64,59562.15,60688.23,27626.93678
24/10/2021,60852.22,61500.0,59510.63,61286.75,31226.57676
25/10/2021,63078.78,63710.63,60650.0,60852.22,36853.83806
26/10/2021,60328.81,63293.48,59817.55,63078.78,40217.50083
27/10/2021,58413.44,61496.0,58000.0,60328.81,62124.49016
28/10/2021,60575.89,62499.0,57820.0,58413.44,61056.35301
29/10/2021,62253.71,62980.0,60174.81,60575.9,43973.90414
30/10/2021,61859.19,62359.25,60673.0,62253.7,31478.12566
31/10/2021,61299.8,62405.3,59945.36,61859.19,39267.63794
01/11/2021,60911.11,62437.74,59405.0,61299.81,44687.66672
02/11/2021,63219.99,64270.0,60624.68,60911.12,46368.2841
03/11/2021,62896.48,63500.0,60382.76,63220.57,43336.09049
04/11/2021,61395.01,63086.31,60677.01,62896.49,35930.93314
05/11/2021,60937.12,62595.72,60721.0,61395.01,31604.48749
06/11/2021,61470.61,61560.49,60050.0,60940.18,25590.57408
07/11/2021,63273.59,63286.35,61322.78,61470.62,25515.6883
08/11/2021,67525.83,67789.0,63273.58,63273.58,54442.094554
09/11/2021,66947.66,68524.25,66222.4,67525.82,44661.378068
10/11/2021,64882.43,69000.0,62822.9,66947.67,65171.504046
11/11/2021,64774.26,65600.07,64100.0,64882.42,37237.98058
12/11/2021,64122.23,65450.7,62278.0,64774.25,44490.10816
13/11/2021,64380.0,65000.0,63360.22,64122.22,22504.97383
14/11/2021,65519.1,65550.51,63576.27,64380.01,25705.07347
15/11/2021,63606.74,66401.82,63400.0,65519.11,37829.37124
16/11/2021,60058.87,63617.31,58574.07,63606.73,77455.15609
17/11/2021,60344.87,60840.23,58373.0,60058.87,46289.38491
18/11/2021,56891.62,60976.0,56474.26,60344.86,62146.99931
19/11/2021,58052.24,58320.0,55600.0,56891.62,50715.88726
20/11/2021,59707.51,59845.0,57353.0,58057.1,33811.5901
21/11/2021,58622.02,60029.76,58486.65,59707.52,31902.22785
22/11/2021,56247.18,59444.0,55610.0,58617.7,51724.32047
23/11/2021,57541.27,58009.99,55317.0,56243.83,49917.85017
24/11/2021,57138.29,57735.0,55837.0,57541.26,39612.04964
25/11/2021,58960.36,59398.9,57000.0,57138.29,42153.51522
26/11/2021,53726.53,59150.0,53500.0,58960.37,65927.87066
27/11/2021,54721.03,55280.0,53610.0,53723.72,29716.99957
28/11/2021,57274.88,57445.05,53256.64,54716.47,36163.7137
29/11/2021,57776.25,58865.97,56666.67,57274.89,40125.28009
30/11/2021,56950.56,59176.99,55875.55,57776.25,49161.05194
01/12/2021,57184.07,59053.55,56458.01,56950.56,44956.63656
02/12/2021,56480.34,57375.47,55777.77,57184.07,37574.05976
03/12/2021,53601.05,57600.0,51680.0,56484.26,58927.69027
04/12/2021,49152.47,53859.1,42000.3,53601.05,114203.373748
05/12/2021,49396.33,49699.05,47727.21,49152.46,45580.82012
06/12/2021,50441.92,50891.11,47100.0,49396.32,58571.21575
07/12/2021,50588.95,51936.33,50039.74,50441.91,38253.46877
08/12/2021,50471.19,51200.0,48600.0,50588.95,38425.92466
09/12/2021,47545.59,50797.76,47320.0,50471.19,37692.68665
10/12/2021,47140.54,50125.0,46852.0,47535.9,44233.57391
11/12/2021,49389.99,49485.71,46751.0,47140.54,28889.19358
12/12/2021,50053.9,50777.0,48638.0,49389.99,26017.93421
13/12/2021,46702.75,50189.97,45672.75,50053.9,50869.52093
14/12/2021,48343.28,48700.41,46290.0,46702.76,39955.98445
15/12/2021,48864.98,49500.0,46547.0,48336.95,51629.181
16/12/2021,47632.38,49436.43,47511.0,48864.98,31949.86739
17/12/2021,46131.2,47995.96,45456.0,47632.38,43104.4887
18/12/2021,46834.48,47392.37,45500.0,46133.83,25020.05271
19/12/2021,46681.23,48300.01,46406.91,46834.47,29305.70665
20/12/2021,46914.16,47537.57,45558.85,46681.24,35848.50609
21/12/2021,48889.88,49328.96,46630.0,46914.17,37713.92924
22/12/2021,48588.16,49576.13,48421.87,48887.59,27004.2022
23/12/2021,50838.81,51375.0,47920.42,48588.17,35192.54046
24/12/2021,50820.0,51810.0,50384.43,50838.82,31684.84269
25/12/2021,50399.66,51156.23,50142.32,50819.99,19135.51613
26/12/2021,50775.49,51280.0,49412.0,50399.67,22569.88914
27/12/2021,50701.44,52088.0,50449.0,50775.48,28792.21566
28/12/2021,47543.74,50704.05,47313.01,50701.44,45853.33924
29/12/2021,46464.66,48139.08,46096.99,47543.74,39498.87
30/12/2021,47120.87,47900.0,45900.0,46464.66,30352.29569
31/12/2021,46216.93,48548.26,45678.0,47120.88,34937.99796
01/01/2022,47722.65,47954.63,46208.37,46216.93,19604.46325
02/01/2022,47286.18,47990.0,46654.0,47722.66,18340.4604
03/01/2022,46446.1,47570.0,45696.0,47286.18,27662.0771
04/01/2022,45832.01,47557.54,45500.0,46446.1,35491.4136
05/01/2022,43451.13,47070.0,42500.0,45832.01,51784.11857
06/01/2022,43082.31,43816.0,42430.58,43451.14,38880.37305
07/01/2022,41566.48,43145.83,40610.0,43082.3,54836.50818
